subject_id_namespace	subject_id	collection_id_namespace	collection_id
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-241109	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-241111	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-242140	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-242314	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-242303	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-242308	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-242313	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Htr3a-Cre_NO152;Ai14-243795	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-242962	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-242964	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243214	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-242963	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14(S200)-244402	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-245824	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14(S200)-244400	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-245825	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-245826	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-246117	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	241421	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	241424	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	242209	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	242210	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14(BT)-246257	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-246121	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	235445	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	235447	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	238272	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	238987	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	238986	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	242736	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	242421	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	243767	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	242771	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	246405	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	246276	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	246275	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-246135	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-247662	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-248192	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-248194	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-247666	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-248193	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-249104	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-249103	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-249705	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-249710	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg2-Cre;Ai14-250386	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg2-Cre;Ai14-250388	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-249709	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Ai14(BT)-250849	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-250737	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Ai14(BT)-251977	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-250951	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-252097	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-252193	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-250953	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-253425	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-251819	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre-D;Ai14(BT)-251597	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre-D;Ai14(BT)-251596	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-252595	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-253374	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-253427	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-252598	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-253429	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-253107	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-252926	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-252599	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-253428	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-254187	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-254569	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-255103	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-254188	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-254570	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-255105	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-256129	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-255319	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nr5a1-Cre;Ai14(GSL)-256553	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-260510	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-260509	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-256134	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-256753	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-256755	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chat-IRES-Cre;Ai14-256725	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chat-IRES-Cre;Ai14-256724	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-256758	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-258160	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-258163	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-258622	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-259102	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nr5a1-Cre;Ai14-258450	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-260674	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Pvalb-2A-DreO;Ai66D-259036	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Ai14(BT)-259268	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sst-IRES-Cre;Pvalb-2A-DreO;Ai66D-261268	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-260371	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-260981	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Ai14(BT)-260225	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-261309	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-263870	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-261310	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chat-IRES-Cre;Ai14-261744	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-262258	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-262259	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-263874	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Pvalb-2A-DreO;Ai66D-262846	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Pvalb-2A-DreO;Ai66D-262844	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Pvalb-2A-DreO;Ai66D-262848	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-263283	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai14-264196	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-264921	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg2-Cre;Ai14-265200	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-265460	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-265062	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-265256	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-265257	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-265462	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-265999	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IRES-Cre;Ai14-275830	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C1373	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sim1-Cre_KJ18;Ai14-272729	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Trib2-2A-CreERT2-D-273282-Snap25-LSL-2A-GFP(BT)	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Trib2-2A-CreERT2-D-273284-Snap25-LSL-2A-GFP(BT)	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sst-IRES-Cre;Ai14-274152	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Pvalb-2A-DreO;Ai66D-273951	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai14-273954	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sst-IRES-Cre;Ai14-274153	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Ai14(BT)-274891	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-275284	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-274988	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vip-IRES-Cre;Ai14(IVSCC)-277470	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sim1-Cre_KJ18;Ai14-276608	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Htr3a-Cre_NO152;Pvalb-2A-DreO;Ai66D-277994	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-2A-dgCre;Ai14(IVSCC)-276868	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ndnf-IRES2-dgCre;Ai14-276830	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ndnf-IRES2-dgCre;Ai14-276828	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-277143	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai14-278160	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sst-IRES-Cre;Ai14-278251	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sim1-Cre_KJ18;Ai14-278624	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nkx2-1-CreERT2;Ai14(BT)-278729	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nkx2-1-CreERT2;Ai14(BT)-278730	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vip-IRES-Cre;Ai14(IVSCC)-280325	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IR-Cre;Ai14-281386	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C1	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C108	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C8	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C64	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ntsr1-Cre;Ai14-285675	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chrna2-Cre_OE25;Pvalb-2A-DreO;Ai66-290917	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-291777	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre-neo;Ai14-292253	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre-neo;Ai14-292251	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-292651	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IRES2-Cre;Ai14-293072	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg3-Cre;Ai14-294813	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chat-IRES-Cre-neo;Ai14-296439	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C959	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chat-IRES-Cre-neo;Ai14-296440	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IRES2-Cre;Ai14-297025	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-296791	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg2-Cre;Ai14-297662	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-298354	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai14-298355	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-298215	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre-neo;Ai14-299388	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C993	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-301139	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C989	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-T2A-dgCre;Ai14-302629	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-T2A-dgCre;Ai14-302627	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Ctgf-T2A-dgCre;Ai14-302630	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IRES2-Cre;Ai14-304188	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-304659	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-304661	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-304665	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-T2A-CreERT2;Ai139-306957	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-304663	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-306909	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-306906	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sst-IRES-Cre;Pvalb-2A-Dre;Ai66-309437	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-306910	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Chat-IRES-Cre-neo;Ai14-307621	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Sst-IRES-Cre;Pvalb-2A-Dre;Ai66-307570	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C01035	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg3-Cre;Ai14-308687	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nr5a1-Cre;Ai14-308790	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Tac1-IRES2-Cre;Ai14(BT)-308236	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nr5a1-Cre;Ai14-308789	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-309583	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nkx2-1-CreERT2;Ai14 (IVSCC)-311658	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nkx2-1-CreERT2;Ai14 (IVSCC)-311661	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Oxtr-T2A-Cre;Ai110(BT)-312510	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Pvalb-T2A-CreERT2;Ai139-314183	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C00087	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C00088	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C00025	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	C00198	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-315377	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-315373	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-315872	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nr5a1-Cre;Ai14-317499	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Scnn1a-Tg2-Cre;Ai14-316321	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-316780	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Nr5a1-Cre;Ai110(BT)-317979	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
cfde_id_namespace_id:BCDC	Penk-IRES2-Cre-neo;Ai14-318544	cfde_id_namespace_id:BCDC	zeng_sc_SSv4
